Product Id,Product Handle,Product Title,Product Subtitle,Product Status,Product External Id,Product Description,Product Is Giftcard,Product Discountable,Product Thumbnail,Product Collection Id,Product Type Id,Product Weight,Product Length,Product Height,Product Width,Product Hs Code,Product Origin Country,Product Mid Code,Product Material,Product Created At,Product Updated At,Product Deleted At,Product Image 1,Product Image 2,Product Image 3,Product Image 4,Product Sales Channel 1,Variant Id,Variant Title,Variant Sku,Variant Barcode,Variant Ean,Variant Upc,Variant Allow Backorder,Variant Manage Inventory,Variant Hs Code,Variant Origin Country,Variant Mid Code,Variant Material,Variant Weight,Variant Length,Variant Height,Variant Width,Variant Metadata,Variant Variant Rank,Variant Thumbnail,Variant Product Id,Variant Created At,Variant Updated At,Variant Deleted At,Variant Price USD,Variant Price EUR,Variant Option 1 Id,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Id,Variant Option 2 Name,Variant Option 2 Value,Variant Image 1,Variant Image 2,Variant Image 3,Variant Image 4,Product Image 5,Product Image 6,Variant Price INR,Variant Price India [INR],Variant Image 5,Variant Image 6
prod_01KYYM12HPCG0WKM9PV50YN7NH,shorts,Medusa Shorts,,published,,"Reimagine the feeling of classic shorts. With our cotton shorts, everyday essentials no longer have to be ordinary.",false,true,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,,,400,,,,,,,,Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-back.png,,,sc_01KYYM10T2S0GBNVGXG96MYD0X,variant_01KYYM134C8ET3CWTKBBS42QSM,L,SHORTS-L,,,,false,true,,,,,,,,,,0,,prod_01KYYM12HPCG0WKM9PV50YN7NH,Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),,15,10,opt_01KYYM12E37TPX938Z7BSMYF9N,Size,L,,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-back.png,,,,,,,,
prod_01KYYM12HPCG0WKM9PV50YN7NH,shorts,Medusa Shorts,,published,,"Reimagine the feeling of classic shorts. With our cotton shorts, everyday essentials no longer have to be ordinary.",false,true,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,,,400,,,,,,,,Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-back.png,,,sc_01KYYM10T2S0GBNVGXG96MYD0X,variant_01KYYM134CFKQZHN8JWQXRHYCS,XL,SHORTS-XL,,,,false,true,,,,,,,,,,0,,prod_01KYYM12HPCG0WKM9PV50YN7NH,Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),,15,10,opt_01KYYM12E37TPX938Z7BSMYF9N,Size,XL,,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-back.png,,,,,,,,
prod_01KYYM12HPFK3M2KARA0JVMBZV,sweatpants,Medusa Sweatpants,,published,,"Reimagine the feeling of classic sweatpants. With our cotton sweatpants, everyday essentials no longer have to be ordinary.",false,true,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,,,400,,,,,,,,Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png,,,sc_01KYYM10T2S0GBNVGXG96MYD0X,variant_01KYYM13493KRR0HAJ4YTV1852,M,SWEATPANTS-M,,,,false,true,,,,,,,,,,0,,prod_01KYYM12HPFK3M2KARA0JVMBZV,Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),,15,10,opt_01KYYM12E37TPX938Z7BSMYF9N,Size,M,,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png,,,,,,,,
prod_01KYYM12HPFK3M2KARA0JVMBZV,sweatpants,Medusa Sweatpants,,published,,"Reimagine the feeling of classic sweatpants. With our cotton sweatpants, everyday essentials no longer have to be ordinary.",false,true,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,,,400,,,,,,,,Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png,,,sc_01KYYM10T2S0GBNVGXG96MYD0X,variant_01KYYM13493XK7BS9PBRXRB5XG,S,SWEATPANTS-S,,,,false,true,,,,,,,,,,0,,prod_01KYYM12HPFK3M2KARA0JVMBZV,Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),,15,10,opt_01KYYM12E37TPX938Z7BSMYF9N,Size,S,,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png,,,,,,,,
prod_01KYYM12HPFK3M2KARA0JVMBZV,sweatpants,Medusa Sweatpants,,published,,"Reimagine the feeling of classic sweatpants. With our cotton sweatpants, everyday essentials no longer have to be ordinary.",false,true,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,,,400,,,,,,,,Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png,,,sc_01KYYM10T2S0GBNVGXG96MYD0X,variant_01KYYM134A5BPK0XVMP8SD1NC2,XL,SWEATPANTS-XL,,,,false,true,,,,,,,,,,0,,prod_01KYYM12HPFK3M2KARA0JVMBZV,Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),,15,10,opt_01KYYM12E37TPX938Z7BSMYF9N,Size,XL,,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png,,,,,,,,
prod_01KYYM12HPFK3M2KARA0JVMBZV,sweatpants,Medusa Sweatpants,,published,,"Reimagine the feeling of classic sweatpants. With our cotton sweatpants, everyday essentials no longer have to be ordinary.",false,true,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,,,400,,,,,,,,Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png,,,sc_01KYYM10T2S0GBNVGXG96MYD0X,variant_01KYYM134AM5ZTADTCSKY5N0P1,L,SWEATPANTS-L,,,,false,true,,,,,,,,,,0,,prod_01KYYM12HPFK3M2KARA0JVMBZV,Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),,15,10,opt_01KYYM12E37TPX938Z7BSMYF9N,Size,L,,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png,,,,,,,,
prod_01KYYM12HPNF1205QN0N30DVZ7,sweatshirt,Medusa Sweatshirt,,published,,"Reimagine the feeling of a classic sweatshirt. With our cotton sweatshirt, everyday essentials no longer have to be ordinary.",false,true,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,,,400,,,,,,,,Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-back.png,,,sc_01KYYM10T2S0GBNVGXG96MYD0X,variant_01KYYM1346Q953HWSPSKGB3HWK,S,SWEATSHIRT-S,,,,false,true,,,,,,,,,,0,,prod_01KYYM12HPNF1205QN0N30DVZ7,Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),,15,10,opt_01KYYM12E37TPX938Z7BSMYF9N,Size,S,,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-back.png,,,,,,,,
prod_01KYYM12HPNF1205QN0N30DVZ7,sweatshirt,Medusa Sweatshirt,,published,,"Reimagine the feeling of a classic sweatshirt. With our cotton sweatshirt, everyday essentials no longer have to be ordinary.",false,true,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,,,400,,,,,,,,Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-back.png,,,sc_01KYYM10T2S0GBNVGXG96MYD0X,variant_01KYYM13474S1J1ZVMZC66YZ95,M,SWEATSHIRT-M,,,,false,true,,,,,,,,,,0,,prod_01KYYM12HPNF1205QN0N30DVZ7,Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),,15,10,opt_01KYYM12E37TPX938Z7BSMYF9N,Size,M,,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-back.png,,,,,,,,
prod_01KYYM12HPNF1205QN0N30DVZ7,sweatshirt,Medusa Sweatshirt,,published,,"Reimagine the feeling of a classic sweatshirt. With our cotton sweatshirt, everyday essentials no longer have to be ordinary.",false,true,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,,,400,,,,,,,,Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-back.png,,,sc_01KYYM10T2S0GBNVGXG96MYD0X,variant_01KYYM1348EF4TKZA541F1F59G,L,SWEATSHIRT-L,,,,false,true,,,,,,,,,,0,,prod_01KYYM12HPNF1205QN0N30DVZ7,Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),,15,10,opt_01KYYM12E37TPX938Z7BSMYF9N,Size,L,,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-back.png,,,,,,,,
prod_01KYYM12HPNF1205QN0N30DVZ7,sweatshirt,Medusa Sweatshirt,,published,,"Reimagine the feeling of a classic sweatshirt. With our cotton sweatshirt, everyday essentials no longer have to be ordinary.",false,true,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,,,400,,,,,,,,Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-back.png,,,sc_01KYYM10T2S0GBNVGXG96MYD0X,variant_01KYYM1348KMK8ECJ9EVHF6XT5,XL,SWEATSHIRT-XL,,,,false,true,,,,,,,,,,0,,prod_01KYYM12HPNF1205QN0N30DVZ7,Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),Sat Aug 01 2026 08:15:51 GMT-0400 (Eastern Daylight Time),,15,10,opt_01KYYM12E37TPX938Z7BSMYF9N,Size,XL,,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-back.png,,,,,,,,
prod_01KZ4ZY9GEGSWK1YZHSV7YZ6PW,divansh,divansh,singh,published,,thioehierfksjfsadfi sadfjksad;fjds;lfkjsadlkfads fdsfljksadf;sadjflsda;,false,true,http://localhost:9000/static/1785800369490-WIN_20260719_02_55_48_Pro.jpg,,,,,,,,,,,Mon Aug 03 2026 19:39:29 GMT-0400 (Eastern Daylight Time),Mon Aug 03 2026 19:39:29 GMT-0400 (Eastern Daylight Time),,http://localhost:9000/static/1785800369490-WIN_20260719_02_55_48_Pro.jpg,http://localhost:9000/static/1785800369494-WIN_20260719_02_55_58_Pro.jpg,http://localhost:9000/static/1785800369499-WIN_20260719_02_58_01_Pro.jpg,http://localhost:9000/static/1785800369507-WIN_20251012_21_25_31_Pro.jpg,sc_01KYYM10T2S0GBNVGXG96MYD0X,variant_01KZ4ZYA0YYCZZNT6W0103RYZ9,Black,,,,,false,true,,,,,,,,,,0,,prod_01KZ4ZY9GEGSWK1YZHSV7YZ6PW,Mon Aug 03 2026 19:39:30 GMT-0400 (Eastern Daylight Time),Mon Aug 03 2026 19:39:30 GMT-0400 (Eastern Daylight Time),,3000,,opt_01KYYM12E5S6RCR0PE1ZDH1XGC,Color,Black,,,,http://localhost:9000/static/1785800369490-WIN_20260719_02_55_48_Pro.jpg,http://localhost:9000/static/1785800369494-WIN_20260719_02_55_58_Pro.jpg,http://localhost:9000/static/1785800369499-WIN_20260719_02_58_01_Pro.jpg,http://localhost:9000/static/1785800369507-WIN_20251012_21_25_31_Pro.jpg,http://localhost:9000/static/1785801225241-WIN_20260719_03_05_53_Pro.jpg,http://localhost:9000/static/1785801225243-WIN_20260719_03_05_47_Pro.jpg,2000,3000,http://localhost:9000/static/1785801225241-WIN_20260719_03_05_53_Pro.jpg,http://localhost:9000/static/1785801225243-WIN_20260719_03_05_47_Pro.jpg
prod_01KZ4ZY9GEGSWK1YZHSV7YZ6PW,divansh,divansh,singh,published,,thioehierfksjfsadfi sadfjksad;fjds;lfkjsadlkfads fdsfljksadf;sadjflsda;,false,true,http://localhost:9000/static/1785800369490-WIN_20260719_02_55_48_Pro.jpg,,,,,,,,,,,Mon Aug 03 2026 19:39:29 GMT-0400 (Eastern Daylight Time),Mon Aug 03 2026 19:39:29 GMT-0400 (Eastern Daylight Time),,http://localhost:9000/static/1785800369490-WIN_20260719_02_55_48_Pro.jpg,http://localhost:9000/static/1785800369494-WIN_20260719_02_55_58_Pro.jpg,http://localhost:9000/static/1785800369499-WIN_20260719_02_58_01_Pro.jpg,http://localhost:9000/static/1785800369507-WIN_20251012_21_25_31_Pro.jpg,sc_01KYYM10T2S0GBNVGXG96MYD0X,variant_01KZ4ZYA0ZFFTFZ31Q0C20Y3NB,White,,,,,false,true,,,,,,,,,,1,,prod_01KZ4ZY9GEGSWK1YZHSV7YZ6PW,Mon Aug 03 2026 19:39:30 GMT-0400 (Eastern Daylight Time),Mon Aug 03 2026 19:39:30 GMT-0400 (Eastern Daylight Time),,3999,,opt_01KYYM12E5S6RCR0PE1ZDH1XGC,Color,White,,,,http://localhost:9000/static/1785800369490-WIN_20260719_02_55_48_Pro.jpg,http://localhost:9000/static/1785800369494-WIN_20260719_02_55_58_Pro.jpg,http://localhost:9000/static/1785800369499-WIN_20260719_02_58_01_Pro.jpg,http://localhost:9000/static/1785800369507-WIN_20251012_21_25_31_Pro.jpg,http://localhost:9000/static/1785801225241-WIN_20260719_03_05_53_Pro.jpg,http://localhost:9000/static/1785801225243-WIN_20260719_03_05_47_Pro.jpg,20002,2000,http://localhost:9000/static/1785801225241-WIN_20260719_03_05_53_Pro.jpg,http://localhost:9000/static/1785801225243-WIN_20260719_03_05_47_Pro.jpg
